id,quantity,price,name,datetime
31035,1,3.95,Saag Rice,2019-04-01 17:23:00
31036,1,3.95,Mushroom Rice,2019-04-01 11:44:00
31037,1,3.95,Mushroom Rice,2019-03-31 20:08:00
31038,1,3.95,Lemon Rice,2019-03-31 20:07:00
31039,1,3.95,Onion Bhajee,2019-03-31 19:47:00
31040,1,3.95,French Fries,2019-03-31 19:47:00
31041,2,3.95,Korma Sauce,2019-03-31 19:41:00
31042,1,3.95,Vegetable Rice,2019-03-31 19:36:00
31043,1,3.95,French Fries,2019-03-31 19:36:00
31044,1,3.95,Onion Bhajee,2019-03-31 19:06:00
31045,1,3.95,Masala Sauce,2019-03-31 19:06:00
31046,1,3.95,Onion Bhajee,2019-03-31 19:04:00
31047,1,3.95,Onion Bhajee,2019-03-31 18:48:00
31048,1,3.95,Meat Samosa,2019-03-31 18:48:00
31049,1,3.95,French Fries,2019-03-31 18:48:00
31050,1,3.95,Mushroom Rice,2019-03-31 18:17:00
31051,1,3.95,Egg Rice,2019-03-31 18:12:00
31052,1,3.95,Vindaloo Sauce,2019-03-31 18:12:00
31053,1,3.95,Onion Bhajee,2019-03-31 17:57:00
31054,1,3.95,Mushroom Rice,2019-03-31 17:57:00
31055,1,3.95,Egg Paratha,2019-03-31 17:54:00
31056,1,3.95,Special Fried Rice,2019-03-31 17:53:00
31057,1,3.95,Onion Bhajee,2019-03-31 17:38:00
31058,1,3.95,Masala Sauce,2019-03-31 17:38:00
31059,1,3.95,Mushroom Rice,2019-03-31 17:38:00
31060,1,3.95,Onion Rice,2019-03-31 17:38:00
31061,1,3.95,Lemon Rice,2019-03-30 21:00:00
31062,1,3.95,Onion Bhajee,2019-03-30 21:00:00
31063,1,3.95,COBRA (330ML),2019-03-30 21:00:00
31064,1,3.95,Egg Rice,2019-03-30 19:50:00
31065,1,3.95,Onion Bhajee,2019-03-30 19:43:00
31066,1,3.95,Onion Bhajee,2019-03-30 19:39:00
31067,1,3.95,Onion Bhajee,2019-03-30 19:27:00
31068,1,3.95,Keema Rice,2019-03-30 19:27:00
31069,1,3.95,Meat Samosa,2019-03-30 19:10:00
31070,1,3.95,Onion Bhajee,2019-03-30 19:05:00
31071,1,3.95,Special Fried Rice,2019-03-30 18:58:00
31072,3,3.95,Meat Samosa,2019-03-30 18:52:00
31073,2,3.95,Onion Bhajee,2019-03-30 18:52:00
31074,1,3.95,Saag Rice,2019-03-30 18:52:00
31075,1,3.95,Keema Rice,2019-03-30 18:52:00
31076,2,3.95,Special Fried Rice,2019-03-30 18:51:00
31077,1,3.95,Keema Rice,2019-03-30 18:50:00
31078,1,3.95,Lemon Rice,2019-03-30 18:46:00
31079,1,3.95,Onion Bhajee,2019-03-30 18:31:00
31080,1,3.95,Mushroom Rice,2019-03-30 18:31:00
31081,2,3.95,Onion Bhajee,2019-03-30 18:11:00
31082,1,3.95,Meat Samosa,2019-03-30 18:11:00
31083,1,3.95,Onion Bhajee,2019-03-30 18:11:00
31084,1,3.95,Mushroom Rice,2019-03-30 18:11:00
31085,1,3.95,Dhansak Sauce,2019-03-30 18:10:00
31086,1,3.95,Onion Rice,2019-03-30 18:10:00
31087,1,3.95,Onion Bhajee,2019-03-30 18:10:00
31088,1,3.95,Onion Bhajee,2019-03-30 18:09:00
31089,1,3.95,Meat Samosa,2019-03-30 18:04:00
31090,1,3.95,Onion Bhajee,2019-03-30 18:02:00
31091,6,3.95,Onion Bhajee,2019-03-30 17:55:00
31092,1,3.95,Special Fried Rice,2019-03-30 17:55:00
31093,4,3.95,Meat Samosa,2019-03-30 17:53:00
31094,1,3.95,Meat Samosa,2019-03-30 17:50:00
31095,2,3.95,Onion Bhajee,2019-03-30 17:50:00
31096,1,3.95,Onion Bhajee,2019-03-30 17:35:00
31097,1,3.95,Mushroom Rice,2019-03-30 17:35:00
31098,1,3.95,Special Fried Rice,2019-03-30 17:25:00
31099,4,3.95,Onion Bhajee,2019-03-30 13:33:00
31100,1,3.95,Meat Samosa,2019-03-30 11:23:00
31101,1,3.95,Onion Bhajee,2019-03-30 11:18:00
31102,1,3.95,Meat Samosa,2019-03-30 11:15:00
31103,1,3.95,Garlic Rice,2019-03-29 21:36:00
31104,1,3.95,Meat Samosa,2019-03-29 21:36:00
31105,1,3.95,Mushroom Rice,2019-03-29 20:09:00
31106,1,3.95,French Fries,2019-03-29 20:09:00
31107,2,3.95,Onion Bhajee,2019-03-29 20:00:00
31108,3,3.95,Vegetable Rice,2019-03-29 20:00:00
31109,1,3.95,Onion Bhajee,2019-03-29 19:33:00
31110,1,3.95,Mushroom Rice,2019-03-29 19:20:00
31111,1,3.95,Special Fried Rice,2019-03-29 19:19:00
31112,1,3.95,Korma Sauce,2019-03-29 19:10:00
31113,1,3.95,Onion Bhajee,2019-03-29 19:03:00
31114,1,3.95,Onion Bhajee,2019-03-29 18:43:00
31115,1,3.95,Onion Rice,2019-03-29 18:31:00
31116,3,3.95,Vegetable Rice,2019-03-29 18:12:00
31117,1,3.95,Mushroom Rice,2019-03-29 18:06:00
31118,1,3.95,Meat Samosa,2019-03-29 17:57:00
31119,1,3.95,Mushroom Rice,2019-03-29 17:57:00
31120,2,3.95,Meat Samosa,2019-03-29 17:42:00
31121,1,3.95,Mushroom Rice,2019-03-29 17:42:00
31122,1,3.95,Dhansak Sauce,2019-03-29 16:46:00
31123,2,3.95,Meat Samosa,2019-03-29 15:22:00
31124,1,3.95,Mushroom Rice,2019-03-29 15:22:00
31125,2,3.95,Mushroom Rice,2019-03-29 12:08:00
31126,1,3.95,Egg Rice,2019-03-29 12:08:00
31127,1,3.95,Keema Rice,2019-03-29 11:41:00
31128,1,3.95,Mushroom Rice,2019-03-28 19:37:00
31129,1,3.95,Meat Samosa,2019-03-28 19:12:00
31130,1,3.95,Mushroom Rice,2019-03-28 19:07:00
31131,1,3.95,Onion Bhajee,2019-03-28 18:47:00
31132,1,3.95,Saag Rice,2019-03-28 18:47:00
31133,1,3.95,Onion Bhajee,2019-03-28 18:40:00
31134,1,3.95,Onion Rice,2019-03-28 17:47:00
31135,1,3.95,Vindaloo Sauce,2019-03-28 17:47:00
31136,1,3.95,Mushroom Rice,2019-03-28 17:06:00
31137,1,3.95,Onion Rice,2019-03-28 17:06:00
31138,1,3.95,Egg Paratha,2019-03-27 21:36:00
31139,1,3.95,Meat Samosa,2019-03-27 20:21:00
31140,1,3.95,Lemon Rice,2019-03-27 19:50:00
31141,1,3.95,Special Fried Rice,2019-03-27 19:47:00
31142,1,3.95,Meat Samosa,2019-03-27 18:45:00
31143,1,3.95,Special Fried Rice,2019-03-27 18:39:00
31144,1,3.95,Onion Bhajee,2019-03-27 18:32:00
31145,1,3.95,Stuffed Paratha,2019-03-27 18:32:00
31146,1,3.95,Special Fried Rice,2019-03-27 18:32:00
31147,1,3.95,Onion Bhajee,2019-03-27 18:06:00
31148,1,3.95,Onion Bhajee,2019-03-27 15:12:00
31149,1,3.95,Special Fried Rice,2019-03-26 18:52:00
31150,1,3.95,Special Fried Rice,2019-03-25 19:40:00
31151,1,3.95,Onion Bhajee,2019-03-24 20:17:00
31152,1,3.95,Onion Bhajee,2019-03-24 19:42:00
31153,1,3.95,Mushroom Rice,2019-03-24 19:14:00
31154,1,3.95,Meat Samosa,2019-03-24 18:51:00
31155,2,3.95,Onion Bhajee,2019-03-24 18:51:00
31156,1,3.95,Keema Rice,2019-03-24 18:48:00
31157,4,3.95,Meat Samosa,2019-03-24 18:47:00
31158,3,3.95,Meat Samosa,2019-03-24 18:43:00
31159,1,3.95,Onion Bhajee,2019-03-24 18:43:00
31160,2,3.95,Meat Samosa,2019-03-24 17:45:00
31161,2,3.95,Onion Bhajee,2019-03-24 17:45:00
31162,2,3.95,Mushroom Rice,2019-03-24 17:45:00
31163,1,3.95,Meat Samosa,2019-03-24 12:47:00
31164,1,3.95,Meat Samosa,2019-03-24 12:44:00
31165,1,3.95,Onion Bhajee,2019-03-23 21:51:00
31166,1,3.95,Meat Samosa,2019-03-23 21:18:00
31167,1,3.95,Mushroom Rice,2019-03-23 21:18:00
31168,1,3.95,Mushroom Rice,2019-03-23 20:56:00
31169,1,3.95,Onion Bhajee,2019-03-23 20:23:00
31170,1,3.95,Onion Bhajee,2019-03-23 19:51:00
31171,1,3.95,Mushroom Rice,2019-03-23 19:51:00
31172,1,3.95,COBRA (330ML),2019-03-23 19:51:00
31173,1,3.95,Egg Rice,2019-03-23 19:35:00
31174,1,3.95,Curry Sauce,2019-03-23 19:35:00
31175,1,3.95,French Fries,2019-03-23 19:35:00
31176,1,3.95,Egg Rice,2019-03-23 19:09:00
31177,1,3.95,Onion Bhajee,2019-03-23 19:06:00
31178,2,3.95,Onion Bhajee,2019-03-23 19:02:00
31179,1,3.95,Mushroom Rice,2019-03-23 18:43:00
31180,1,3.95,Curry Sauce,2019-03-23 18:28:00
31181,1,3.95,Meat Samosa,2019-03-23 18:22:00
31182,1,3.95,Onion Bhajee,2019-03-23 18:01:00
31183,1,3.95,Onion Rice,2019-03-23 18:01:00
31184,1,3.95,Onion Bhajee,2019-03-23 17:24:00
31185,1,3.95,Stuffed Paratha,2019-03-23 17:24:00
31186,1,3.95,Special Fried Rice,2019-03-23 12:46:00
31187,1,3.95,Mushroom Rice,2019-03-22 20:57:00
31188,2,3.95,COBRA (330ML),2019-03-22 20:57:00
31189,1,3.95,Mushroom Rice,2019-03-22 19:15:00
31190,1,3.95,Mushroom Rice,2019-03-22 19:14:00
31191,1,3.95,Onion Bhajee,2019-03-22 18:43:00
31192,1,3.95,Special Fried Rice,2019-03-22 18:43:00
31193,3,3.95,Curry Sauce,2019-03-22 18:40:00
31194,1,3.95,Onion Bhajee,2019-03-22 18:31:00
31195,1,3.95,Meat Samosa,2019-03-22 18:31:00
31196,1,3.95,French Fries,2019-03-22 18:31:00
31197,1,3.95,Onion Bhajee,2019-03-22 18:27:00
31198,1,3.95,Egg Rice,2019-03-22 18:27:00
31199,1,3.95,Onion Bhajee,2019-03-22 18:23:00
31200,1,3.95,Vindaloo Sauce,2019-03-22 18:17:00
31201,1,3.95,Special Fried Rice,2019-03-21 20:14:00
31202,1,3.95,Saag Rice,2019-03-21 17:44:00
31203,1,3.95,Vegetable Rice,2019-03-21 17:44:00
31204,1,3.95,Mushroom Rice,2019-03-20 20:07:00
31205,1,3.95,Masala Sauce,2019-03-20 18:56:00
31206,2,3.95,Onion Bhajee,2019-03-20 18:48:00
31207,1,3.95,Onion Bhajee,2019-03-20 18:05:00
31208,1,3.95,Special Fried Rice,2019-03-19 19:57:00
31209,1,3.95,Egg Paratha,2019-03-19 19:57:00
31210,1,3.95,Special Fried Rice,2019-03-19 19:16:00
31211,1,3.95,Special Fried Rice,2019-03-19 19:14:00
31212,1,3.95,Onion Bhajee,2019-03-19 18:30:00
31213,1,3.95,Mushroom Rice,2019-03-19 18:30:00
31214,1,3.95,Special Fried Rice,2019-03-19 18:30:00
31215,1,3.95,Egg Rice,2019-03-19 18:30:00
31216,1,3.95,Garlic Rice,2019-03-19 18:29:00
31217,1,3.95,Masala Sauce,2019-03-19 18:29:00
31218,2,3.95,French Fries,2019-03-19 18:29:00
31219,1,3.95,Still Water (750ml),2019-03-19 18:29:00
31220,1,3.95,Perrier Water (750ml),2019-03-19 18:29:00
31221,1,3.95,Onion Bhajee,2019-03-19 15:19:00
31222,1,3.95,Lemon Rice,2019-03-18 21:26:00
31223,1,3.95,Vegetable Rice,2019-03-17 20:08:00
31224,1,3.95,Masala Sauce,2019-03-17 20:08:00
31225,1,3.95,Onion Bhajee,2019-03-17 18:35:00
31226,1,3.95,Meat Samosa,2019-03-17 18:22:00
31227,2,3.95,Egg Rice,2019-03-17 17:42:00
31228,1,3.95,Special Fried Rice,2019-03-17 17:41:00
31229,1,3.95,Madras Sauce,2019-03-17 13:17:00
31230,1,3.95,Keema Rice,2019-03-17 12:33:00
31231,1,3.95,Mushroom Rice,2019-03-17 12:33:00
31232,1,3.95,Meat Samosa,2019-03-17 09:46:00
31233,1,3.95,Onion Bhajee,2019-03-16 21:51:00
31234,1,3.95,Onion Bhajee,2019-03-16 20:38:00
31235,1,3.95,Onion Bhajee,2019-03-16 20:12:00
31236,1,3.95,Curry Sauce,2019-03-16 20:12:00
31237,1,3.95,Vegetable Rice,2019-03-16 20:12:00
31238,1,3.95,Onion Bhajee,2019-03-16 19:59:00
31239,1,3.95,Masala Sauce,2019-03-16 19:59:00
31240,1,3.95,Mushroom Rice,2019-03-16 19:48:00
31241,1,3.95,Onion Bhajee,2019-03-16 19:48:00
31242,2,3.95,Mushroom Rice,2019-03-16 19:27:00
31243,1,3.95,Onion Bhajee,2019-03-16 19:11:00
31244,1,3.95,Mushroom Rice,2019-03-16 19:11:00
31245,1,3.95,Keema Rice,2019-03-16 19:09:00
31246,1,3.95,Onion Bhajee,2019-03-16 19:00:00
31247,1,3.95,Keema Rice,2019-03-16 19:00:00
31248,1,3.95,Masala Sauce,2019-03-16 18:54:00
31249,2,3.95,Onion Bhajee,2019-03-16 18:39:00
31250,1,3.95,Onion Bhajee,2019-03-16 18:32:00
31251,1,3.95,Mushroom Rice,2019-03-16 18:32:00
31252,1,3.95,Onion Bhajee,2019-03-16 17:46:00
31253,1,3.95,Mushroom Rice,2019-03-16 17:46:00
31254,1,3.95,Meat Samosa,2019-03-15 20:35:00
31255,1,3.95,Meat Samosa,2019-03-15 20:33:00
31256,1,3.95,Egg Rice,2019-03-15 20:22:00
31257,1,3.95,Curry Sauce,2019-03-15 20:22:00
31258,1,3.95,French Fries,2019-03-15 20:22:00
31259,1,3.95,Onion Bhajee,2019-03-15 19:58:00
31260,1,3.95,Onion Bhajee,2019-03-15 19:55:00
31261,1,3.95,Meat Samosa,2019-03-15 19:31:00
31262,1,3.95,Onion Bhajee,2019-03-15 19:31:00
31263,1,3.95,French Fries,2019-03-15 19:31:00
31264,1,3.95,Meat Samosa,2019-03-15 19:06:00
31265,1,3.95,Korma Sauce,2019-03-15 19:06:00
31266,1,3.95,Mushroom Rice,2019-03-15 19:04:00
31267,1,3.95,French Fries,2019-03-15 19:04:00
31268,1,3.95,Meat Samosa,2019-03-15 18:53:00
31269,1,3.95,French Fries,2019-03-15 18:50:00
31270,1,3.95,Meat Samosa,2019-03-15 18:41:00
31271,1,3.95,Mushroom Rice,2019-03-15 18:41:00
31272,2,3.95,Onion Bhajee,2019-03-15 18:02:00
31273,1,3.95,Onion Bhajee,2019-03-14 21:13:00
31274,1,3.95,Meat Samosa,2019-03-14 21:13:00
31275,1,3.95,Meat Samosa,2019-03-14 19:52:00
31276,1,3.95,Onion Bhajee,2019-03-14 19:52:00
31277,1,3.95,Saag Rice,2019-03-14 19:50:00
31278,1,3.95,Onion Bhajee,2019-03-14 12:37:00
31279,1,3.95,Onion Bhajee,2019-03-13 18:59:00
31280,1,3.95,Onion Bhajee,2019-03-13 17:38:00
31281,1,3.95,Egg Rice,2019-03-12 21:39:00
31282,1,3.95,French Fries,2019-03-12 20:22:00
31283,1,3.95,Onion Bhajee,2019-03-12 19:57:00
31284,1,3.95,Lemon Rice,2019-03-12 19:57:00
31285,2,3.95,Meat Samosa,2019-03-12 19:53:00
31286,1,3.95,Special Fried Rice,2019-03-12 19:53:00
31287,1,3.95,Mushroom Rice,2019-03-12 19:35:00
31288,1,3.95,Egg Rice,2019-03-12 19:35:00
31289,2,3.95,Onion Bhajee,2019-03-11 18:56:00
31290,1,3.95,Mushroom Rice,2019-03-10 21:26:00
31291,1,3.95,French Fries,2019-03-10 21:26:00
31292,1,3.95,Onion Bhajee,2019-03-10 20:02:00
31293,1,3.95,Special Fried Rice,2019-03-10 19:52:00
31294,1,3.95,COBRA (330ML),2019-03-10 19:52:00
31295,4,3.95,Onion Bhajee,2019-03-10 19:13:00
31296,1,3.95,Vegetable Rice,2019-03-10 19:13:00
31297,2,3.95,Mushroom Rice,2019-03-10 19:13:00
31298,1,3.95,Onion Bhajee,2019-03-10 18:46:00
31299,1,3.95,Mushroom Rice,2019-03-10 18:44:00
31300,1,3.95,Onion Bhajee,2019-03-10 18:14:00
31301,1,3.95,Korma Sauce,2019-03-10 18:08:00
31302,1,3.95,Onion Bhajee,2019-03-10 18:04:00
31303,1,3.95,French Fries,2019-03-10 17:18:00
31304,1,3.95,Meat Samosa,2019-03-10 17:18:00
31305,1,3.95,Special Fried Rice,2019-03-10 13:42:00
31306,1,3.95,Madras Sauce,2019-03-10 13:14:00
31307,1,3.95,Onion Bhajee,2019-03-10 11:59:00
31308,1,3.95,Mushroom Rice,2019-03-10 11:59:00
31309,1,3.95,Keema Rice,2019-03-09 20:14:00
31310,1,3.95,Onion Bhajee,2019-03-09 20:14:00
31311,1,3.95,Special Fried Rice,2019-03-09 19:37:00
31312,1,3.95,Onion Bhajee,2019-03-09 19:24:00
31313,1,3.95,Keema Rice,2019-03-09 19:03:00
31314,1,3.95,Masala Sauce,2019-03-09 18:47:00
31315,1,3.95,Onion Bhajee,2019-03-09 18:47:00
31316,1,3.95,Masala Sauce,2019-03-09 18:40:00
31317,1,3.95,Mushroom Rice,2019-03-09 18:40:00
31318,1,3.95,Masala Sauce,2019-03-09 18:40:00
31319,1,3.95,Special Fried Rice,2019-03-09 18:40:00
31320,1,3.95,Saag Rice,2019-03-09 18:37:00
31321,2,3.95,Mushroom Rice,2019-03-09 18:17:00
31322,1,3.95,Onion Bhajee,2019-03-09 18:17:00
31323,1,3.95,Meat Samosa,2019-03-09 18:14:00
31324,1,3.95,Mushroom Rice,2019-03-09 18:14:00
31325,1,3.95,Onion Bhajee,2019-03-09 18:00:00
31326,2,3.95,Meat Samosa,2019-03-09 17:35:00
31327,1,3.95,Mushroom Rice,2019-03-09 17:35:00
31328,1,3.95,Special Fried Rice,2019-03-08 21:22:00
31329,1,3.95,Masala Sauce,2019-03-08 19:56:00
31330,1,3.95,Onion Bhajee,2019-03-08 19:23:00
31331,1,3.95,Mushroom Rice,2019-03-08 19:23:00
31332,1,3.95,Meat Samosa,2019-03-08 19:18:00
31333,1,3.95,Onion Bhajee,2019-03-08 19:18:00
31334,1,3.95,French Fries,2019-03-08 19:18:00
31335,1,3.95,Onion Bhajee,2019-03-08 19:01:00
31336,1,3.95,Meat Samosa,2019-03-08 18:59:00
31337,1,3.95,Mushroom Rice,2019-03-08 18:41:00
31338,1,3.95,Onion Bhajee,2019-03-08 18:29:00
31339,2,3.95,Onion Bhajee,2019-03-08 17:59:00
31340,1,3.95,Masala Sauce,2019-03-08 17:59:00
31341,1,3.95,Dhansak Sauce,2019-03-08 17:59:00
31342,1,3.95,Saag Rice,2019-03-08 17:59:00
31343,1,3.95,Egg Rice,2019-03-08 17:52:00
31344,1,3.95,Meat Samosa,2019-03-08 17:34:00
31345,1,3.95,Mushroom Rice,2019-03-08 17:34:00
31346,1,3.95,Onion Bhajee,2019-03-08 17:16:00
31347,1,3.95,Special Fried Rice,2019-03-08 17:04:00
31348,3,3.95,Vegetable Rice,2019-03-08 16:56:00
31349,1,3.95,Meat Samosa,2019-03-07 20:30:00
31350,1,3.95,Mushroom Rice,2019-03-07 20:30:00
31351,1,3.95,Onion Bhajee,2019-03-07 20:15:00
31352,1,3.95,Lemon Rice,2019-03-07 19:41:00
31353,1,3.95,Vegetable Rice,2019-03-07 18:40:00
31354,1,3.95,Onion Bhajee,2019-03-06 21:00:00
31355,1,3.95,Egg Rice,2019-03-06 20:35:00
31356,1,3.95,Keema Rice,2019-03-06 20:20:00
31357,1,3.95,Meat Samosa,2019-03-06 18:30:00
31358,1,3.95,Onion Bhajee,2019-03-06 18:30:00
31359,1,3.95,French Fries,2019-03-06 18:30:00
31360,1,3.95,Keema Rice,2019-03-06 17:53:00
31361,1,3.95,Onion Bhajee,2019-03-05 22:50:00
31362,1,3.95,Mushroom Rice,2019-03-05 20:51:00
31363,1,3.95,Korma Sauce,2019-03-05 19:58:00
31364,1,3.95,Egg Rice,2019-03-05 19:16:00
31365,2,3.95,Egg Rice,2019-03-05 18:57:00
31366,3,3.95,COBRA (330ML),2019-03-05 18:57:00
31367,1,3.95,Meat Samosa,2019-03-05 18:48:00
31368,2,3.95,Special Fried Rice,2019-03-05 17:51:00
31369,2,3.95,Onion Bhajee,2019-03-04 19:53:00
31370,2,3.95,Special Fried Rice,2019-03-04 19:48:00
31371,1,3.95,Mushroom Rice,2019-03-04 17:41:00
31372,2,3.95,Special Fried Rice,2019-03-04 12:13:00
31373,1,3.95,Egg Rice,2019-03-03 20:19:00
31374,1,3.95,Vegetable Rice,2019-03-03 18:46:00
31375,1,3.95,French Fries,2019-03-03 18:19:00
31376,1,3.95,Meat Samosa,2019-03-03 18:17:00
31377,1,3.95,Korma Sauce,2019-03-03 18:17:00
31378,1,3.95,Keema Rice,2019-03-03 18:17:00
31379,1,3.95,Onion Bhajee,2019-03-03 18:03:00
31380,1,3.95,Onion Bhajee,2019-03-03 17:57:00
31381,1,3.95,Meat Samosa,2019-03-03 17:35:00
31382,1,3.95,Meat Samosa,2019-03-03 13:17:00
31383,1,3.95,Special Fried Rice,2019-03-02 20:38:00
31384,1,3.95,Onion Bhajee,2019-03-02 20:02:00
31385,1,3.95,Vegetable Rice,2019-03-02 20:02:00
31386,1,3.95,Onion Bhajee,2019-03-02 20:02:00
31387,2,3.95,Mushroom Rice,2019-03-02 20:02:00
31388,1,3.95,Vegetable Rice,2019-03-02 19:55:00
31389,1,3.95,Meat Samosa,2019-03-02 19:42:00
31390,1,3.95,Onion Bhajee,2019-03-02 19:42:00
31391,1,3.95,French Fries,2019-03-02 19:42:00
31392,1,3.95,Onion Bhajee,2019-03-02 19:27:00
31393,1,3.95,Bengal Salad,2019-03-02 19:26:00
31394,1,3.95,Keema Rice,2019-03-02 18:53:00
31395,1,3.95,Meat Samosa,2019-03-02 18:40:00
31396,1,3.95,Mushroom Rice,2019-03-02 18:35:00
31397,1,3.95,Korma Sauce,2019-03-02 18:35:00
31398,1,3.95,Onion Bhajee,2019-03-02 18:31:00
31399,1,3.95,Mushroom Rice,2019-03-02 18:31:00
31400,1,3.95,French Fries,2019-03-02 17:33:00
31401,1,3.95,Onion Bhajee,2019-03-02 17:26:00
31402,1,3.95,Mushroom Rice,2019-03-02 17:20:00
31403,1,3.95,Onion Rice,2019-03-02 17:20:00
31404,1,3.95,Onion Bhajee,2019-03-02 17:20:00
31405,1,3.95,French Fries,2019-03-02 17:06:00
31406,1,3.95,Keema Rice,2019-03-02 13:01:00
31407,1,3.95,Onion Bhajee,2019-03-01 21:10:00
31408,1,3.95,Meat Samosa,2019-03-01 21:10:00
31409,1,3.95,Saag Rice,2019-03-01 20:53:00
31410,2,3.95,Keema Rice,2019-03-01 20:29:00
31411,1,3.95,Onion Bhajee,2019-03-01 20:29:00
31412,1,3.95,Meat Samosa,2019-03-01 20:29:00
31413,1,3.95,Onion Bhajee,2019-03-01 20:28:00
31414,1,3.95,Mushroom Rice,2019-03-01 20:25:00
31415,1,3.95,Onion Bhajee,2019-03-01 20:23:00
31416,1,3.95,Lemon Rice,2019-03-01 18:45:00
31417,2,3.95,Onion Bhajee,2019-03-01 18:37:00
31418,1,3.95,Egg Rice,2019-03-01 18:37:00
31419,1,3.95,Onion Bhajee,2019-03-01 18:37:00
31420,1,3.95,Onion Rice,2019-03-01 18:37:00
31421,1,3.95,Mushroom Rice,2019-03-01 18:31:00
31422,1,3.95,French Fries,2019-03-01 18:31:00
31423,1,3.95,Vindaloo Sauce,2019-03-01 18:11:00
31424,1,3.95,Mushroom Rice,2019-03-01 18:10:00
31425,1,3.95,Onion Bhajee,2019-03-01 18:10:00
31426,1,3.95,Egg Rice,2019-03-01 18:07:00
31427,1,3.95,Onion Bhajee,2019-03-01 17:16:00
31428,1,3.95,Onion Bhajee,2019-03-01 17:11:00
31429,2,3.95,Special Fried Rice,2019-03-01 17:07:00
31430,2,3.95,Meat Samosa,2019-03-01 16:55:00
31431,1,3.95,Mushroom Rice,2019-03-01 16:55:00
31432,1,3.95,Meat Samosa,2019-02-28 19:54:00
31433,1,3.95,Meat Samosa,2019-02-28 19:50:00
31434,2,3.95,COBRA (330ML),2019-02-28 19:08:00
31435,2,3.95,Onion Bhajee,2019-02-28 18:25:00
31436,2,3.95,Meat Samosa,2019-02-28 17:22:00
31437,1,3.95,French Fries,2019-02-28 17:22:00
31438,1,3.95,Onion Bhajee,2019-02-28 13:04:00
31439,1,3.95,French Fries,2019-02-28 13:04:00
31440,1,3.95,Meat Samosa,2019-02-27 20:04:00
31441,1,3.95,Onion Bhajee,2019-02-27 20:04:00
31442,1,3.95,Onion Bhajee,2019-02-27 19:22:00
31443,1,3.95,French Fries,2019-02-27 19:22:00
31444,1,3.95,Garlic Rice,2019-02-27 19:16:00
31445,1,3.95,Masala Sauce,2019-02-27 18:50:00
31446,1,3.95,Onion Bhajee,2019-02-27 16:51:00
31447,1,3.95,Saag Rice,2019-02-26 20:20:00
31448,1,3.95,Garlic Rice,2019-02-26 20:20:00
31449,1,3.95,Meat Samosa,2019-02-26 13:26:00
31450,1,3.95,Onion Bhajee,2019-02-25 19:52:00
31451,1,3.95,Keema Rice,2019-02-25 19:52:00
31452,1,3.95,Mushroom Rice,2019-02-25 19:47:00
31453,1,3.95,COBRA (330ML),2019-02-25 19:47:00
31454,1,3.95,Onion Bhajee,2019-02-25 18:17:00
31455,1,3.95,Mushroom Rice,2019-02-25 18:17:00
31456,1,3.95,COBRA (330ML),2019-02-24 22:21:00
31457,2,3.95,Mushroom Rice,2019-02-24 19:40:00
31458,1,3.95,Special Fried Rice,2019-02-24 18:39:00
31459,1,3.95,Meat Samosa,2019-02-24 18:36:00
31460,1,3.95,Onion Bhajee,2019-02-24 18:36:00
31461,1,3.95,French Fries,2019-02-24 18:36:00
31462,1,3.95,Onion Bhajee,2019-02-24 12:08:00
31463,1,3.95,Meat Samosa,2019-02-23 21:50:00
31464,1,3.95,Special Fried Rice,2019-02-23 20:19:00
31465,1,3.95,Special Fried Rice,2019-02-23 19:26:00
31466,1,3.95,Onion Bhajee,2019-02-23 19:23:00
31467,1,3.95,Onion Bhajee,2019-02-23 19:23:00
31468,1,3.95,Keema Rice,2019-02-23 18:57:00
31469,1,3.95,Onion Bhajee,2019-02-23 18:50:00
31470,1,3.95,Onion Bhajee,2019-02-23 18:47:00
31471,1,3.95,Onion Bhajee,2019-02-23 17:38:00
31472,1,3.95,Onion Rice,2019-02-23 17:38:00
31473,1,3.95,Korma Sauce,2019-02-23 17:38:00
31474,1,3.95,Meat Samosa,2019-02-23 17:16:00
31475,1,3.95,Keema Rice,2019-02-23 17:16:00
31476,1,3.95,Saag Rice,2019-02-23 17:08:00
31477,1,3.95,Special Fried Rice,2019-02-23 17:08:00
31478,1,3.95,Onion Bhajee,2019-02-23 12:40:00
31479,2,3.95,Meat Samosa,2019-02-22 20:14:00
31480,1,3.95,Onion Bhajee,2019-02-22 20:12:00
31481,1,3.95,Meat Samosa,2019-02-22 19:51:00
31482,1,3.95,Special Fried Rice,2019-02-22 19:38:00
31483,1,3.95,Mushroom Rice,2019-02-22 19:32:00
31484,1,3.95,Meat Samosa,2019-02-22 19:32:00
31485,1,3.95,Onion Bhajee,2019-02-22 19:01:00
31486,1,3.95,Saag Rice,2019-02-22 18:51:00
31487,1,3.95,Saag Rice,2019-02-22 18:40:00
31488,1,3.95,Onion Bhajee,2019-02-22 18:40:00
31489,1,3.95,Onion Bhajee,2019-02-22 18:33:00
31490,1,3.95,Mushroom Rice,2019-02-22 18:33:00
31491,1,3.95,Egg Rice,2019-02-22 18:23:00
31492,1,3.95,French Fries,2019-02-22 18:23:00
31493,1,3.95,Onion Bhajee,2019-02-22 18:20:00
31494,1,3.95,Vegetable Rice,2019-02-22 18:20:00
31495,1,3.95,Meat Samosa,2019-02-22 18:07:00
